[124C8:11A4C][2026-08-27T17:03:10]i001: Burn v3.14.100.18719, Windows v10.0 (Build 26200: Service Pack 0), path: C:\WINDOWS\Temp\{B6E8FC9D-DEAA-4179-8741-4FDA85AE90C2}\.cr\winsdksetup.exe
[124C8:11A4C][2026-08-27T17:03:10]i009: Command Line: '-burn.clean.room=F:\AI\Antigravity\projects\ToDoList\winsdksetup.exe -burn.filehandle.attached=772 -burn.filehandle.self=604 /features + /q /norestart /log F:\AI\Antigravity\projects\ToDoList\winsdk_log2.txt'
[124C8:11A4C][2026-08-27T17:03:10]i000: Setting string variable 'WixBundleOriginalSource' to value 'F:\AI\Antigravity\projects\ToDoList\winsdksetup.exe'
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition '(Arch = "arm64")' evaluates to false.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition '(Arch = "arm64")' evaluates to false.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition '(VersionNT >= "6.1" OR VersionNT64 >= "6.1") AND DotNetVersion >= "4.6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition '(VersionNT >= "6.1" OR VersionNT64 >= "6.1") AND DotNetVersion >= "4.6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition '(VersionNT >= "6.1.0.0" OR VersionNT64 >= "6.1.0.0") AND (Arch = "x86")' evaluates to false.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition '(VersionNT >= "6.1.0.0" OR VersionNT64 >= "6.1.0.0") AND (Arch = "amd64")' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition '(VersionNT >= "6.1.0.0" OR VersionNT64 >= "6.1.0.0") AND (Arch = "x86")' evaluates to false.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition '(VersionNT >= "6.1.0.0" OR VersionNT64 >= "6.1.0.0") AND (Arch = "amd64")' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition '(VersionNT >= "6.1.0.0" OR VersionNT64 >= "6.1.0.0") AND (Arch = "x86")' evaluates to false.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition '(VersionNT >= "6.1.0.0" OR VersionNT64 >= "6.1.0.0") AND (Arch = "amd64")' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition '(VersionNT >= "6.1.0.0" OR VersionNT64 >= "6.1.0.0")' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition '((VersionNT >= "6.1") OR (VersionNT64 >= "6.1")) AND (IsFunctionDiscoveryPnPProviderPresent OR IsFunctionDiscoveryPnPProviderPresent64)' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT <= "6.1"' evaluates to false.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition '(VersionNT >= "6.1") AND (Arch = "amd64")' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition '(VersionNT >= "6.1") AND (Arch = "arm64")' evaluates to false.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1" OR VersionNT64 >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition '(VersionNT >= "6.1" OR VersionNT64 >= "6.1") AND (Arch = "amd64")' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT < "6.1"' evaluates to false.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition '(VersionNT >= "6.1" OR VersionNT64 >= "6.1") AND DotNetVersion < "4.5.3"' evaluates to false.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition '(VersionNT >= "6.1" OR VersionNT64 >= "6.1") AND (DotNetVersion >= "4.5.3") AND NOT (UCRTEXISTS > "0" AND UCRTVERSION >= "10.0.0")' evaluates to false.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition '(VS2012INSTALL) OR (VS2013INSTALL) OR (VS2014INSTALL) OR (VS2017INSTALL) OR (VS2019INSTALL) OR (VS2022INSTALL)' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i000: Features selected using /features: OptionId.WindowsPerformanceToolkit OptionId.WindowsDesktopDebuggers OptionId.AvrfExternal OptionId.NetFxSoftwareDevelopmentKit OptionId.WindowsSoftwareLogoToolkit OptionId.IpOverUsb OptionId.MSIInstallTools OptionId.SigningTools OptionId.UWPManaged OptionId.UWPCPP OptionId.UWPLocalized OptionId.DesktopCPPx86 OptionId.DesktopCPPx64 OptionId.DesktopCPParm64 
[124C8:11A4C][2026-08-27T17:03:11]i000: Setting string variable 'WixBundleOriginalSource' to value 'C:\WINDOWS\Temp\{B6E8FC9D-DEAA-4179-8741-4FDA85AE90C2}\.cr\winsdksetup.exe'
[124C8:11A4C][2026-08-27T17:03:11]i000: Setting string variable 'KITSROOT' to value 'E:\Windows Kits\10\'
[124C8:11A4C][2026-08-27T17:03:11]i000: Setting string variable 'QUIETFLAG' to value '/q'
[124C8:11A4C][2026-08-27T17:03:11]i199: Detect complete, result: 0x0
[124C8:11A4C][2026-08-27T17:03:11]i200: Plan begin, 87 packages, action: Install
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.2" AND Arch = "x86"' evaluates to false.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT >= "6.2" AND Arch = "x86"' evaluates to false.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition '(VersionNT >= "6.2") AND (Arch = "arm64")' evaluates to false.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition '(VersionNT >= "6.2") AND (Arch = "arm64")' evaluates to false.
[124C8:11A4C][2026-08-27T17:03:11]i000: Setting string variable 'WixBundleRollbackLog_package_SDKDebuggers_x86_en_us' to value 'F:\AI\Antigravity\projects\ToDoList\winsdk_log2_000_package_SDKDebuggers_x86_en_us_rollback.txt'
[124C8:11A4C][2026-08-27T17:03:11]i000: Setting string variable 'WixBundleLog_package_SDKDebuggers_x86_en_us' to value 'F:\AI\Antigravity\projects\ToDoList\winsdk_log2_000_package_SDKDebuggers_x86_en_us.txt'
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition '(Arch = "x86")' evaluates to false.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition '(Arch = "x86")' evaluates to false.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition '(Arch = "arm64")' evaluates to false.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition '(Arch = "arm64")' evaluates to false.
[124C8:11A4C][2026-08-27T17:03:11]w321: Skipping dependency registration on package with no dependency providers: package_.Net_Framework_4.5
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition '(VersionNT >= "6.1" OR VersionNT64 >= "6.1") AND DotNetVersion >= "4.6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition '(VersionNT >= "6.1" OR VersionNT64 >= "6.1") AND DotNetVersion >= "4.6.1"' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i000: Setting string variable 'KitsCeipOptIn' to value '1'
[124C8:11A4C][2026-08-27T17:03:11]i000: Requested state for kits configuration installer: Repair
[124C8:11A4C][2026-08-27T17:03:11]i000: Setting string variable 'WixBundleLog_package_KitsConfigurationInstaller_x86_en_us' to value 'F:\AI\Antigravity\projects\ToDoList\winsdk_log2_001_package_KitsConfigurationInstaller_x86_en_us.txt'
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition '(VersionNT >= "6.1.0.0" OR VersionNT64 >= "6.1.0.0") AND (Arch = "x86")' evaluates to false.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition '(VersionNT >= "6.1.0.0" OR VersionNT64 >= "6.1.0.0") AND (Arch = "x86")' evaluates to false.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition '(VersionNT >= "6.1.0.0" OR VersionNT64 >= "6.1.0.0") AND (Arch = "x86")' evaluates to false.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition '((VersionNT >= "6.1") OR (VersionNT64 >= "6.1")) AND (IsFunctionDiscoveryPnPProviderPresent OR IsFunctionDiscoveryPnPProviderPresent64)' evaluates to true.
[124C8:11A4C][2026-08-27T17:03:11]i000: Setting string variable 'WixBundleRollbackLog_package_WindowsIPOverUSB_x86_en_us' to value 'F:\AI\Antigravity\projects\ToDoList\winsdk_log2_002_package_WindowsIPOverUSB_x86_en_us_rollback.txt'
[124C8:11A4C][2026-08-27T17:03:11]i000: Setting string variable 'WixBundleLog_package_WindowsIPOverUSB_x86_en_us' to value 'F:\AI\Antigravity\projects\ToDoList\winsdk_log2_002_package_WindowsIPOverUSB_x86_en_us.txt'
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition 'VersionNT <= "6.1"' evaluates to false.
[124C8:11A4C][2026-08-27T17:03:11]i052: Condition '(VersionNT >= "6.1") AND (Arch = "arm64")' evaluates to false.
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WPTx86OnecoreUAP_x86_en_us, state: Absent, default requested: Absent, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: None
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WPTx86DesktopEditions_x86_en_us, state: Absent, default requested: Absent, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: None
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WPTx64OnecoreUAP_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WPTx64DesktopEditions_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WPTarm64OnecoreUAP_arm64_en_us, state: Absent, default requested: Absent, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: None
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WPTarm64DesktopEditions_arm64_en_us, state: Absent, default requested: Absent, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: None
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WPTRedistributables_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_SDKDebuggers_x86_en_us, state: Absent, default requested: Present, ba requested: Present, execute: Install, rollback: Uninstall, cache: Yes, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_ApplicationVerifierx86ExternalPackageDesktopEditions_x86_en_us, state: Absent, default requested: Absent, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: None
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_ApplicationVerifierx86ExternalPackageOnecoreUAP_x86_en_us, state: Absent, default requested: Absent, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: None
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_ApplicationVerifierx64ExternalPackageDesktopEditions_x64_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_ApplicationVerifierx64ExternalPackageOnecoreUAP_x64_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_ApplicationVerifierarm64ExternalPackageDesktopEditions_arm64_en_us, state: Absent, default requested: Absent, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: None
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_ApplicationVerifierarm64ExternalPackageOnecoreUAP_arm64_en_us, state: Absent, default requested: Absent, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: None
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_.Net_Framework_4.5, state: Present, default requested: Present, ba requested: Present, execute: None, rollback: None, cache: No, uncache: No, dependency: None
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_Microsoft_.NET_Framework_4.8.1_Tools, state: Present, default requested: Present, ba requested: Present, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_.NET_Framework_4.8.1_Targeting_Pack, state: Present, default requested: Present, ba requested: Present, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_KitsConfigurationInstaller_x86_en_us, state: Present, default requested: Present, ba requested: Repair, execute: Repair, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WindowsAppCertificationKitx86OnecoreUAP_x86_en_us, state: Absent, default requested: Absent, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: None
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WindowsAppCertificationKitx64_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WindowsAppCertificationKitx86_x86_en_us, state: Absent, default requested: Absent, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: None
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WindowsAppCertificationKitx64OnecoreUAP_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WindowsAppCertificationKitNativeComponents_x86_en_us, state: Absent, default requested: Absent, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: None
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WindowsAppCertificationKitNativeComponents_x64_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WindowsAppCertificationKitSupportedApiListx86_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WindowsSDKEULA_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WindowsIPOverUSB_x86_en_us, state: Absent, default requested: Present, ba requested: Present, execute: Install, rollback: Uninstall, cache: Yes, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_MSIDevelopmentTools_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WindowsSDKSigningTools_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WindowsSDKModernNonVersionedDeveloperTools_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WindowsSDKforWindowsStoreAppsLegacyTools_x86_en_us, state: Absent, default requested: Absent, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: None
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WindowsIoTExtensionSDK_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_UniversalCRTToolsx86_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WindowsSDKforWindowsStoreAppsContracts_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_UniversalCRTToolsx64_x64_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WindowsSDKforWindowsStoreApps_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WinRTIntellisenseDesktopenus_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WindowsSDKforWindowsStoreAppsTools_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_UniversalCRTExtensionSDK_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WindowsDesktopExtensionSDK_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_UniversalCRTToolsarm64_arm64_en_us, state: Absent, default requested: Absent, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: None
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WindowsIoTExtensionSDKContracts_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WindowsDesktopExtensionSDKContracts_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WinRTIntellisenseIoTenus_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WindowsTeamExtensionSDK_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WindowsMobileExtensionSDKContracts_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WindowsSDKFacadeWindowsWinMDVersioned_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WindowsSDKModernVersionedDeveloperTools_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WinAppDeploy_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WindowsSDK_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WindowsMobileExtensionSDK_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WinRTIntellisenseMobileenus_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_UniversalCRTRedistributable_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WindowsSDKforWindowsStoreManagedAppsLibs_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WindowsTeamExtensionSDKContracts_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_UniversalCRTHeadersLibrariesandSources_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WindowsSDKforWindowsStoreAppsMetadata_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WinRTIntellisensePPIenus_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_UniversalGeneralMIDIDLSExtensionSDK_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WinRTIntellisenseUAPenus_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_Facade_winmd, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WindowsSDKDirectXx86Remote_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WindowsSDKRedistributables_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WindowsSDKforWindowsStoreAppsLibs_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WindowsSDKforWindowsStoreAppsDirectXx86Remote_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WindowsSDKforWindowsStoreAppsHeadersOnecoreUap_x86_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
[124C8:11A4C][2026-08-27T17:03:11]i201: Planned package: package_WindowsSDKDirectXx64Remote_x64_en_us, state: Obsolete, default requested: None, ba requested: None, execute: None, rollback: None, cache: No, uncache: No, dependency: Register
